id,name,lat,long,street
428,Szpital Jana Pawła II 04,50.08892,19.938032777,Fieldorfa-Nila
429,Krowodrza Górka P+R 06,50.088385833,19.930765,Krowoderskich Zuchów
430,Krowoderskich Zuchów 02,50.088924444,19.926238055,Krowoderskich Zuchów
431,"Batalionu ""Skała"" AK 01",50.087928333,19.923458333,"Batalionu ""Skała"" AK"
432,Makowskiego 02,50.087745,19.916055277,Makowskiego
433,Różyckiego 02,50.088396111,19.911289444,Różyckiego
434,Azory 01,50.086785833,19.908793611,Weissa
435,Różyckiego 01,50.087917777,19.913922222,Makowskiego
436,Makowskiego 01,50.087574722,19.917282777,Makowskiego
437,Krowoderskich Zuchów 01,50.088628888,19.925454722,Krowoderskich Zuchów
438,Krowodrza Górka P+R 05,50.087975555,19.931943611,Fieldorfa-Nila
439,Szpital Jana Pawła II 01,50.088976944,19.938890833,Prądnicka
440,Mackiewicza 01,50.089590277,19.943970555,Opolska
441,Imbramowska 01,50.087533055,19.948305,Opolska
442,Opolska Estakada 03,50.0856975,19.955480833,Lublańska
443,Lublańska 02,50.084896388,19.963585833,Lublańska
444,Olsza II 02,50.084841388,19.968847777,Lublańska
445,Olsza II 72,50.08571,19.97149,Lublańska
446,Os. Oświecenia 02,50.08881,19.98859,Dobrego Pasterza
447,Os. Akademickie PK 02,50.08722,19.99498,al. Bora-Komorowskiego
448,Os. Kalinowe 01,50.091520277,20.010456111,Okulickiego
449,Kupały 01,50.094414166,20.015487222,Okulickiego
450,Os. Mistrzejowice Nowe 01,50.094910833,20.021316666,Okulickiego
451,Fatimska 01,50.093156388,20.029105277,Okulickiego
452,Nowolipki 04,50.09292,20.033653333,Nowolipki
453,Zajezdnia Bieńczyce 02,50.091285555,20.032751388,Nowolipki
454,Nad Dłubnią 01,50.089213888,20.038085833,Makuszyńskiego
455,Makuszyńskiego 01,50.0893275,20.042095277,Makuszyńskiego
456,Wańkowicza 05,50.088243333,20.047190277,Makuszyńskiego
457,Elektromontaż 04,50.087883611,20.062921944,Łowińskiego
458,Zajezdnia Nowa Huta 04,50.083386944,20.065645833,Ujastek
459,Mrozowa 04,50.0842,20.07234,Mrozowa
460,Blokowa 04,50.08588,20.07383,Blokowa
461,Lubocza SKA 04,50.08834,20.07383,Blokowa
463,Wadów Szkoła 02,50.101007222,20.124966944,Glinik
464,Wadów Osiedle 02,50.106679722,20.121568333,Glinik
465,Łuczanowice Skrzyżowanie 01,50.111292222,20.119452777,Bystronia
466,Bystronia 01,50.109706388,20.1143125,Bystronia
467,Łuczanowice 02,50.107248888,20.110848055,Wittiga
468,Dojazdów Przedszkole,50.116963611,20.118345555,Dojazdów ul. Krakowska
469,Dojazdów Plac św. Stanisława,50.120938055,20.112834722,Dojazdów ul. Krakowska
470,Dojazdów Na Górce,50.122513888,20.108646944,Dojazdów ul. Krakowska
471,Dojazdów PKS,50.126916944,20.102391388,Sulechów ul. Kocmyrzowska
472,Dojazdów Działki,50.1309575,20.1077575,Sulechów ul. Kocmyrzowska
473,Kocmyrzów-Luborzyca Urząd Gminy,50.135073888,20.113212777,Kocmyrzów ul. Jagiellońska
474,Bystronia 02,50.1098,20.1148175,Bystronia
475,Łuczanowice Skrzyżowanie 02,50.111446388,20.120175277,Bystronia
476,Wadów Osiedle 01,50.105996388,20.121759444,Glinik
477,Wadów Szkoła 01,50.100144166,20.126019166,Glinik
478,Lubocza SKA 01,50.088707222,20.073699166,Blokowa
479,Blokowa 03,50.08517,20.07424,Mrozowa
480,Mrozowa 03,50.08422,20.07221,Mrozowa
481,Os. Piastów 01,50.101977,20.012058,Piasta Kołodzieja
482,Piasta Kołodzieja 02,50.098526,20.013051,Piasta Kołodzieja
483,Kleeberga 02,50.095759,20.012638,Piasta Kołodzieja
484,Dunikowskiego 02,50.092518,20.015491,Mikołajczyka
485,Rondo Hipokratesa 02,50.090094,20.021355,Broniewskiego
486,DH Wanda 02,50.084432,20.020689,al. Andersa
487,Rondo Kocmyrzowskie im. Ks. Gorzelanego 02,50.07905,20.026486,Bieńczycka
488,Bieńczycka 01,50.075661,20.02044,Bieńczycka
489,Rondo Czyżyńskie 02,50.07358,20.01606,al. Jana Pawła II
490,Czyżyny 02,50.074038,20.011272,al. Jana Pawła II
491,Stella-Sawickiego 02,50.074302,20.00459,al. Jana Pawła II
492,AKF / PK 02,50.074015,19.998685,al. Jana Pawła II
493,Muzeum Lotnictwa Polskiego 02,50.073539,19.990254,al. Jana Pawła II
494,TAURON Arena Kraków Wieczysta 02,50.071103,19.982871,Mogilska
495,Białucha 02,50.067597,19.977192,Mogilska
496,Cystersów 02,50.06654,19.969149,Mogilska
497,Rondo Mogilskie 01,50.065782,19.959639,Rondo Mogilskie
498,Stary Kleparz 01,50.066314,19.939721,Basztowa
499,Teatr Bagatela 02,50.063806,19.933366,Dunajewskiego
500,Stefana Batorego 01,50.066586,19.929432,Karmelicka
501,Plac Inwalidów 01,50.068728,19.926981,Karmelicka
502,Urzędnicza 01,50.071879,19.919754,Królewska
503,Biprostal 01,50.072862,19.916075,Królewska
504,UKEN 01,50.074123,19.910791,Królewska
505,Głowackiego 01,50.07536,19.9068,Podchorążych
506,Bronowice 03,50.077834,19.900593,Bronowicka
507,Wesele 01,50.078856,19.897857,Bronowicka
508,Bronowice SKA 01,50.081331,19.889698,Bronowicka
509,Bronowice Małe 01,50.08179,19.88192, 
510,Bronowice SKA 02,50.081524,19.888593,Bronowicka
511,Wesele 02,50.079235,19.896704,Bronowicka
512,Bronowice 02,50.077751,19.900684,Bronowicka
513,Głowackiego 02,50.075882,19.905845,Bronowicka
514,UKEN 02,50.07426,19.909991,Podchorążych
515,Biprostal 02,50.07309,19.915045,Królewska
516,Urzędnicza 02,50.071957,19.91925,Królewska
517,Plac Inwalidów 02,50.069585,19.925897,Królewska
518,Stefana Batorego 02,50.067023,19.928837,Karmelicka
519,Teatr Bagatela 03,50.063755,19.932586,Karmelicka
520,Stary Kleparz 02,50.066234,19.938562,Basztowa
521,Teatr Słowackiego 02,50.064792,19.944409,Basztowa
522,Rondo Mogilskie 02,50.065759,19.959864,Rondo Mogilskie
523,Cystersów 01,50.066523,19.970519,Mogilska
524,Białucha 01,50.067841,19.977991,Mogilska
525,TAURON Arena Kraków Wieczysta 01,50.071785,19.983839,Mogilska
526,Muzeum Lotnictwa Polskiego 01,50.07352,19.990472,al. Jana Pawła II
527,AKF / PK 01,50.073967,19.99881,al. Jana Pawła II
528,Stella-Sawickiego 01,50.074273,20.004747,al. Jana Pawła II
529,Czyżyny 01,50.07399,20.011459,al. Jana Pawła II
530,Rondo Czyżyńskie 03,50.074193,20.018028,Bieńczycka
531,Bieńczycka 02,50.0757,20.02058,Bieńczycka
532,Rondo Kocmyrzowskie im. Ks. Gorzelanego 01,50.080257,20.026561,al. Andersa
533,DH Wanda 01,50.084477,20.020671,al. Andersa
534,Rondo Hipokratesa 01,50.090025,20.021395,Broniewskiego
535,Dunikowskiego 01,50.092201,20.016038,Mikołajczyka
536,Kleeberga 01,50.095792,20.012713,Piasta Kołodzieja
537,Piasta Kołodzieja 01,50.097862,20.013018,Piasta Kołodzieja
538,Bronowice Małe 06,50.082106944,19.881660277,Balicka
539,Rondo Ofiar Katynia 02,50.08768,19.89079,Radzikowskiego
540,Katowicka 02,50.09071,19.88217,Radzikowskiego
541,Cmentarz Bronowice 02,50.09563,19.8732,Pasternik
542,Pasternik 02,50.098650833,19.8681875,Pasternik
543,Rząska Cmentarz,50.101098055,19.860662222,Rząska ul. Krakowska
544,Rząska Jednostka Wojskowa,50.099599444,19.855131111,Rząska ul. Krakowska
545,Rząska UR,50.096804722,19.845546111,Rząska ul. Krakowska
546,Rząska Szkoła,50.098726666,19.838596666,Rząska ul. Krakowska
547,Rząska Autostrada,50.105492777,19.835856111,Rząska ul. Krakowska
548,Modlniczka Mała,50.108027222,19.8352975,Modlniczka ul. Różańskiego
549,Zabierzów Rzemieślnicza,50.109106666,19.825693888,Zabierzów ul. Krakowska
550,Zabierzów Kmity,50.109734166,19.815511388,Zabierzów ul. Krakowska
551,Szczyglice Skała Kmity,50.098205277,19.805305277,Szczyglice ul. Kmity
552,Pasternik 01,50.097503611,19.868941111,Pasternik
553,Cmentarz Bronowice 01,50.095028888,19.873689722,Pasternik
554,Katowicka 01,50.089736388,19.883666388,Radzikowskiego
558,Mały Płaszów P+R 02,50.039519722,20.000665,Lipska
559,Surzyckiego 02,50.038983055,20.005348611,Surzyckiego
560,Albatrosów 02,50.037523888,20.019534722,Rybitwy
561,Botewa 02,50.037951666,20.028106388,Botewa
562,Półłanki 04,50.038233611,20.043550833,Śliwiaka
563,Śliwiaka Zakłady 02,50.037957777,20.053350555,Śliwiaka
564,Śliwiaka 02,50.037458055,20.059557222,Śliwiaka
565,Brzegi Użytek Ekologiczny,50.034868333,20.087424166,Brzegi Trakt Ojca Św. Jana Pawła II
566,Brzegi Pętla,50.031444444,20.09499,Brzegi
567,Brzegi Dom Kultury,50.036673888,20.101179444,Brzegi
568,Brzegi Granica,50.037184166,20.106511666,Brzegi
569,Grabie Szczurów,50.038661388,20.111962777,Grabie
570,Grabie Dom Kultury,50.040600555,20.134011666, 
571,Grabie Kościół,50.040456944,20.139653611,Grabie
572,Śliwiaka 01,50.037772777,20.058671944,Śliwiaka
573,Śliwiaka Zakłady 01,50.038387222,20.051952777,Śliwiaka
574,Półłanki 01,50.038674444,20.041895555,Botewa
575,Botewa 01,50.038140555,20.026209166,Rybitwy
576,Albatrosów 01,50.037977222,20.017977222,Surzyckiego
577,Surzyckiego 01,50.039580555,20.003646388,Lipska
578,Aleja Przyjaźni 03,50.07545,20.03373,al. Przyjaźni
579,Os. Zgody 04,50.07715,20.0308,al. Andersa
580,DH Wanda 04,50.08492,20.02041,al. Andersa
581,Os. Strusia 02,50.086755277,20.009170555,al. Andersa
582,Narzymskiego 02,50.0737,19.96606,Olszyny
583,Rondo Mogilskie Opera 02,50.065659166,19.957547777,Lubicz
584,UJ / AST 01,50.060269,19.93052,Piłsudskiego
586,UJ / AST 02,50.060366,19.931732,Piłsudskiego
587,Teatr Bagatela 01,50.0631,19.932648,Podwale
588,Narzymskiego 01,50.073693333,19.966314444,Olszyny
589,Os. Strusia 01,50.086433611,20.009556111,al. Andersa
590,DH Wanda 03,50.08425,20.02056,al. Andersa
591,Os. Zgody 03,50.07644,20.03128,al. Andersa
592,Strzelców 01,50.092534722,19.974770833,Strzelców
593,Rondo Barei 04,50.089744444,19.97391,Strzelców
594,Strzelców 02,50.093321666,19.975646388,Strzelców
597,Batowice Spławy,50.109884166,20.010491388,Batowice ul. Wojtyły
598,Batowice Kapliczka,50.1115475,20.016391111,Batowice ul. Wojtyły
599,Batowice Dłubnia,50.113591111,20.021758333,Batowice ul. Wojtyły
600,Raciborowice Wawelska,50.116915833,20.033505277,Raciborowice ul. Długosza
601,Raciborowice Granica,50.118570555,20.040698888,Raciborowice ul. Długosza
602,Zastów Pętla,50.121233611,20.050666111,Zastów ul. Kościuszki
603,Zastów Działki,50.121590833,20.056735555,Zastów ul. Kościuszki
604,Wiktorowice Rozlewnia Wód,50.132601666,20.063875,Wiktorowice
605,Maciejowice Góra,50.137101666,20.070105,Maciejowice
606,Maciejowice Skrzyżowanie,50.140207222,20.074310555,Maciejowice
607,Maciejowice Pętla,50.142419444,20.071178611,Maciejowice
608,Wiktorowice Skrzyżowanie,50.132555555,20.058208055,Wiktorowice
609,Wiktorowice Centrum,50.137514444,20.060979166,Wiktorowice
610,Wiktorowice Granica,50.1411375,20.056943055,Wiktorowice
611,Pielgrzymowice Pętla,50.144086388,20.051163055,Pielgrzymowice ul. Centralna
612,Salwator 04,50.052910833,19.916894722,Senatorska
613,Jubilat 03,50.056491388,19.927117222,al. Krasińskiego
614,Jasnogórska 02,50.098985,19.890191944,Jasnogórska
615,Modlnica Podchruście,50.113335833,19.872671666,Modlnica ul. Częstochowska
616,Modlnica Kolonia,50.129149444,19.870378333,Modlnica ul. Częstochowska
617,Modlnica Komora,50.138300277,19.864890833,Modlnica ul. Częstochowska
618,Szyce Spacerowa,50.144158888,19.861615833,Szyce ul. Olkuska
619,Szyce Wesoła,50.151237222,19.853362777,Szyce ul. Olkuska
620,Wielka Wieś Szkoła,50.157398333,19.842211944,Wielka Wieś ul. Krakowska
621,Biały Kościół Dolina Kluczwody,50.169311666,19.825936111,Biały Kościół ul. Krakowska
622,Biały Kościół Murownia,50.179585277,19.812647222,Biały Kościół os. Murownia
623,Czajowice Władysława Łokietka,50.189625,19.798411111,Czajowice ul. Ojcowska
624,Bębło Stara Wieś,50.184348888,19.792071944,Bębło ul. Krakowska
625,Bębło Łabajowa,50.179961388,19.7858125,Bębło ul. Krakowska
626,Bębło Lasek,50.183223333,19.777471944,Bębło ul. Na Dolinkę
627,Będkowice Mosurowa,50.180721388,19.767091944,Będkowice ul. Kawiory
628,Będkowice Kawiory,50.179000833,19.7631075,Będkowice ul. Kawiory
629,Będkowice Borynia,50.175874166,19.754401388,Będkowice ul. Kawiory
630,Będkowice Cmentarz,50.171230555,19.749509722,Będkowice ul. Browar
631,Będkowice Rynek,50.167304444,19.751889722,Będkowice Rynek
632,Będkowice Długa,50.163741944,19.750313888,Będkowice ul. Długa
633,Będkowice Pętla,50.158599166,19.747296111,Będkowice ul. Długa
634,Jasnogórska 01,50.098243055,19.890235277,Jasnogórska
635,Jubilat 04,50.056090555,19.926715,al. Krasińskiego
636,Biały Kościół Murownia Pętla,50.181106111,19.811826111,Biały Kościół os. Murownia
637,Kostrze OSP 01,50.028615277,19.852172222,Dąbrowa
638,Kostrze Szkoła 01,50.029152777,19.855608888,Tyniecka
639,Fort Winnica 01,50.022524444,19.86639,Winnicka
640,Winnicka 01,50.020063333,19.871136666,Winnicka
641,Skotniki Szkoła 03,50.016180833,19.876435555,Mochnaniec
642,Mochnaniec 01,50.016704444,19.882138055,Mochnaniec
643,Czerwone Maki P+R 02,50.017395833,19.888613611,Bunscha
644,Mochnaniec 02,50.016599166,19.881162777,Mochnaniec
645,Skotniki Szkoła 01,50.016959722,19.876085277,Skotnicka
646,Winnicka 02,50.019834166,19.872176666,Winnicka
647,Fort Winnica 02,50.0233375,19.865521944,Winnicka
648,Kostrze Szkoła 02,50.029113888,19.854831111,Tyniecka
649,Dworzec Główny Zachód 07,50.067783055,19.945272777,Pawia
650,Konopnickiej 01,50.052848888,19.929188055,Konopnickiej
651,Rondo Matecznego 03,50.0358775,19.941375277,Kamieńskiego
652,Kamieńskiego 01,50.028883611,19.956902222,Kamieńskiego
653,Bieżanowska 09,50.023366666,19.980460555,Wielicka
654,Prokocim Szpital 05,50.014401666,19.997565555,Wielicka
655,Jerzmanowskiego 01,50.009710277,20.009245833,Wielicka
656,Wieliczka Stacja Paliw,49.993,20.042991944,Wieliczka ul. Krakowska
657,Wieliczka Park,49.987335277,20.049481666,Wieliczka ul. Dembowskiego
658,Wieliczka Kopalnia Soli,49.984195,20.057063611,Wieliczka ul. Dembowskiego
659,Wieliczka Mediateka,49.984355833,20.063395833,Wieliczka ul. Słowackiego
660,Wieliczka Asnyka,49.982807222,20.069976944,Wieliczka ul. Asnyka
661,Wieliczka Miasto,49.986287777,20.074973055,Wieliczka ul. Piłsudskiego
663,Jerzmanowskiego 02,50.010636944,20.008023611,Wielicka
664,Prokocim Szpital 06,50.014461388,19.9984325,Wielicka
665,Bieżanowska 10,50.0227975,19.982073611,Wielicka
666,Kamieńskiego 02,50.029014444,19.957551944,Kamieńskiego
667,Rondo Matecznego 06,50.037178611,19.940133611,Konopnickiej
668,Konopnickiej 02,50.052736111,19.929577777,Konopnickiej
669,Os. Podwawelskie 03,50.04673,19.932773611,Barska
670,Rondo Grunwaldzkie 05,50.04835,19.92969,Monte Cassino
671,Rynek Dębnicki 01,50.051728611,19.926726944,Rynek Dębnicki
672,Praska 01,50.049765833,19.920495833,Praska
673,Zielińskiego 01,50.047137222,19.912646388,Praska
674,Os. Robotnicze 01,50.045725,19.908894166,Praska
675,"Park ""Skały Twardowskiego"" 02",50.038015277,19.898576944,Tyniecka
676,Pychowice 02,50.036683888,19.894008888,Tyniecka
677,Rodzinna 02,50.03512,19.885511388,Tyniecka
678,Górka Pychowicka 02,50.033943055,19.875729722,Tyniecka
679,Fort Bodzów 02,50.031488611,19.864755277,Tyniecka
680,Wały Wiślane 02,50.027525,19.847209166,Tyniecka
681,Kostrze Kapliczka 02,50.026923055,19.844624722,Tyniecka
682,Kolna 02,50.023987222,19.832112222,Tyniecka
683,Tyniecka Autostrada 01,50.021724444,19.827028333,Bolesława Śmiałego
684,Bolesława Śmiałego 01,50.018346388,19.817353611,Bolesława Śmiałego
685,Tyniec 03,50.015802777,19.809184166,Bolesława Śmiałego
686,Bogucianka 02,50.009925277,19.812202222,Bogucianka
687,Tyniec Kamieniołom 01,50.008375277,19.814477777,Bogucianka
688,Bogucianka 01,50.010293333,19.812025277,Bogucianka
689,Tyniec 01,50.0152275,19.809036111,Bogucianka
690,Bolesława Śmiałego 02,50.018275,19.818171944,Bolesława Śmiałego
691,Tyniecka Autostrada 02,50.021907222,19.827665,Bolesława Śmiałego
692,Kolna 01,50.024961388,19.834985277,Tyniecka
693,Kostrze Kapliczka 01,50.026891111,19.844738055,Tyniecka
694,Wały Wiślane 01,50.027728333,19.8479525,Tyniecka
695,Fort Bodzów 01,50.031521111,19.8650625,Tyniecka
696,Rodzinna 01,50.0351425,19.885759722,Tyniecka
697,Pychowice 01,50.036810277,19.895144722,Tyniecka
698,"Park ""Skały Twardowskiego"" 01",50.038043055,19.898978333,Tyniecka
699,Os. Robotnicze 02,50.04597,19.909683611,Praska
700,Zielińskiego 02,50.047511944,19.914000277,Praska
701,Praska 02,50.049713888,19.920569722,Praska
702,Rynek Dębnicki 02,50.051929444,19.926938611,Rynek Dębnicki
703,Bałuckiego 01,50.049639722,19.925893888,Bałuckiego
704,Rondo Grunwaldzkie 03,50.04825,19.93234,Konopnickiej
705,Łagiewniki 07,50.03005,19.93625,Brożka
706,Łagiewniki 09,50.02944,19.93596,Brożka
707,Borsucza 03,50.03047,19.9283,Brożka
708,Grota-Roweckiego 03,50.03133,19.92022,Kobierzyńska
709,Rostworowskiego 01,50.02788,19.91414,Kobierzyńska
710,Zachodnia 01,50.02319,19.91028,Kobierzyńska
711,Torfowa 01,50.01793,19.90517,Kobierzyńska
712,Lubostroń 01,50.01534,19.90254,Kobierzyńska
713,Skośna 01,50.01176,19.89881,Kobierzyńska
714,Kobierzyn 02,50.007363888,19.891805,Babińskiego
715,Babińskiego 02,50.00707,19.87987,Babińskiego
716,Skotniki 02,50.00671,19.87389,Babińskiego
717,Skotniki Kościół 01,50.00904,19.87471,Skotnicka
718,Brücknera 01,50.0125,19.87594,Skotnicka
719,Skotniki Szkoła 02,50.01635,19.87548,Skotnicka
720,Brücknera 02,50.01193,19.87579,Skotnicka
721,Skotniki 04,50.00733,19.87358,Skotnicka
722,Skotniki 01,50.00635,19.8752,Babińskiego
723,Babińskiego 01,50.007075277,19.881150555,Babińskiego
724,Kobierzyn 01,50.007143055,19.891830277,Babińskiego
725,Skośna 02,50.0112,19.89838,Kobierzyńska
726,Lubostroń 02,50.01424,19.90152,Kobierzyńska
727,Torfowa 02,50.01893,19.90636,Kobierzyńska
728,Zachodnia 02,50.02412,19.91119,Kobierzyńska
729,Rostworowskiego 02,50.02815,19.91528,Kobierzyńska
730,Borsucza 04,50.03031,19.92923,Brożka
731,Zajezdnia Wola Duchacka 04,50.023328611,19.960277222,Sławka
732,Wola Duchacka 02,50.019711666,19.960557222,Trybuny Ludów
733,Karpińskiego 02,50.016366388,19.963361944,Łużycka
734,Tuchowska 02,50.013319444,19.966591944,Łużycka
735,Bochenka 02,50.010002777,19.971241666,Łużycka
736,Łużycka 02,50.007801111,19.974555555,Łużycka
737,Piaski Wielkie 02,50.006094166,19.981901944,Cechowa
738,Hala Sportowa Piaski Wielkie 02,50.00271,19.986198888,Niebieska
739,Niebieska Autostrada 02,49.999676388,19.988505555,Niebieska
740,Kosocice 02,49.994155833,19.989226944,Żelazowskiego
741,Szczegów 02,49.993669722,19.9954625,Żelazowskiego
742,Żelazowskiego 02,49.9884075,20.000234166,Żelazowskiego
743,Barycz 03,49.984944444,20.002378333,Krzemieniecka
744,Krzemieniecka 01,49.983522777,19.995701666,Krzemieniecka
745,Drużbackiej 02,49.982064444,19.989292222,Drużbackiej
746,Soboniowice 01,49.979637222,19.990136111,Drużbackiej
747,Drużbackiej 01,49.982310833,19.989332222,Drużbackiej
748,Krzemieniecka 02,49.983400277,19.995220833,Krzemieniecka
749,Barycz 01,49.985443055,20.002446666,Żelazowskiego
750,Żelazowskiego 01,49.988623611,20.000083055,Żelazowskiego
751,Szczegów 01,49.993159722,19.996323611,Żelazowskiego
752,Kosocice 01,49.994316944,19.9892375,Niebieska
753,Niebieska Autostrada 01,49.999135555,19.988673888,Niebieska
754,Hala Sportowa Piaski Wielkie 01,50.002728888,19.986300277,Niebieska
755,Piaski Wielkie 01,50.006179166,19.982193055,Cechowa
756,Łużycka 01,50.008153055,19.973993888,Łużycka
757,Bochenka 01,50.010235,19.971138611,Łużycka
758,Tuchowska 01,50.013168888,19.967131666,Łużycka
759,Nowosądecka 03,50.014181111,19.965034444,Łużycka
760,Wola Duchacka 03,50.021261111,19.960270833,Sławka
761,Czyżyny Dworzec 01,50.07517,20.01525,Medweckiego
762,Gałczyńskiego 04,50.06881,20.01245,Centralna
763,Sołtysowska 02,50.0655,20.01145,Sołtysowska
764,Sołtysowska Zakłady 02,50.06411,20.01473,Sołtysowska
765,Sołtysowska Osiedle 02,50.06428,20.01896,Sołtysowska
766,Sikorki 02,50.0631,20.02224,Sołtysowska
767,Na Załęczu 04,50.05964,20.02407,Na Załęczu
768,Archiwum UMK 02,50.05887,20.02081,Na Załęczu
770,Wiklinowa 01,50.05567,20.02449,Isep
771,Isep 01,50.05477,20.0211,Ciepłownicza
772,Stręcka 01,50.05127,20.01459,Ciepłownicza
773,Szafrańska 01,50.05036,20.00894,Ciepłownicza
774,Elektrociepłownia 01,50.05128,20.00388,Ciepłownicza
775,Szafrańska 02,50.05027,20.00955,Ciepłownicza
776,Stręcka 02,50.05131,20.01471,Ciepłownicza
777,Isep 02,50.05459,20.02125,Ciepłownicza
778,Wiklinowa 02,50.05589,20.02513,Isep
779,Siwka 01,50.05725,20.01464,Siwka
780,Archiwum UMK 01,50.05874,20.02141,Na Załęczu
781,Na Załęczu 01,50.06067,20.02406,Sołtysowska
782,Sikorki 01,50.06271,20.02271,Sołtysowska
783,Sołtysowska Osiedle 01,50.06439,20.01852,Sołtysowska
784,Sołtysowska Zakłady 01,50.0642,20.01419,Sołtysowska
785,Sołtysowska 01,50.06604,20.01131,Centralna
786,Rondo Czyżyńskie 05,50.07382,20.01649,al. Jana Pawła II
787,Wyciąska 06,50.078176388,20.158499444, 
788,Janówka 02,50.079694444,20.160559166,Wiatra
789,Błonia Kościelnickie 02,50.084364166,20.1661975,Pysocice
792,Resztówka 02,50.098494166,20.178510277,Sawy-Calińskiego
793,Ostafina 02,50.104894444,20.171477777,Sawy-Calińskiego
794,Hektary 02,50.109731111,20.175665277,Sawy-Calińskiego
795,Wróżenice Górka 02,50.112823333,20.182460277,Wróżenicka
796,Wróżenice 01,50.113666666,20.189636388,Wróżenicka
797,Wróżenicka 02,50.112233333,20.178237222,Sawy-Calińskiego
798,Czulice Przymiarki,50.122565555,20.187431666,Czulice
799,Czulice Kościół,50.127033055,20.187995833,Czulice
800,Wróżenicka 01,50.112315555,20.1782025,Sawy-Calińskiego
801,Wróżenice Górka 01,50.112908055,20.182453888,Wróżenicka
802,Hektary 01,50.109511111,20.175328611,Sawy-Calińskiego
803,Ostafina 01,50.105020833,20.171263055,Sawy-Calińskiego
804,Resztówka 01,50.098808611,20.178153611,Sawy-Calińskiego
807,Błonia Kościelnickie 01,50.084430277,20.166261666,Pysocice
808,Janówka 01,50.079398055,20.160168611,Wiatra
809,Kąpielowa 04,49.998809444,19.921665,Kąpielowa
810,Wilga 02,49.994896111,19.930591388,Kąpielowa
811,Park Zdrojowy 02,49.992830555,19.936231666,Kąpielowa
812,Merkuriusza Polskiego 02,49.992691388,19.940142222,Chałubińskiego
813,Swoszowice Poczta 02,49.990357777,19.941345833,Chałubińskiego
814,Pytlasińskiego 02,49.986709166,19.94036,Chałubińskiego
815,Chałubińskiego 02,49.983118611,19.936946111,Chałubińskiego
816,Lusina Krakówka,49.9785925,19.932300833,Lusina ul. Zdrojowa
817,Lusina Dolna,49.973601666,19.933398333,Lusina ul. Zdrojowa
818,Lusina Zagrody,49.969266944,19.936070833,Lusina ul. Brzegi
819,Lusina Kraśnik,49.963943055,19.934953888,Lusina ul. Brzegi
820,Lusina Dobrzyczany,49.959172777,19.929252222,Lusina ul. Brzegi
821,Lusina Górka,49.955023055,19.930003333,Lusina ul. Brzegi
822,Lusina Zielona,49.953604166,19.933604722,Lusina ul. Brzegi
823,Konary Pętla,49.9442175,19.921189444, 
824,Chałubińskiego 01,49.982945277,19.936734722,Chałubińskiego
825,Pytlasińskiego 01,49.985988888,19.940108611,Chałubińskiego
826,Swoszowice Poczta 01,49.9908225,19.94255,Szybisko
827,Sawiczewskich 02,49.991373888,19.946058888,Myślenicka
828,Swoszowice Szkoła 02,49.993992777,19.946744166,Myślenicka
829,Merkuriusza Polskiego 01,49.993071111,19.938896388,Kąpielowa
830,Park Zdrojowy 01,49.993152777,19.934895,Kąpielowa
831,Wilga 01,49.995118611,19.930391388,Kąpielowa
832,Kąpielowa 03,49.999010833,19.921529444,Kąpielowa
833,Nowy Bieżanów Południe 02,50.0126825,20.015480555,Aleksandry
834,Aleksandry 02,50.008290833,20.0184375,Aleksandry
835,Węzeł Wielicki 04,50.006753333,20.017793888,Kaimska
836,Wlotowa 04,50.019108888,19.988405277,Wielicka
837,Rondo Grunwaldzkie 04,50.049659722,19.932238611,Konopnickiej
838,Dobrego Pasterza 03,50.089405833,19.958485833,al. 29 Listopada
839,Ks. Meiera 01,50.098135833,19.962628055,al. 29 Listopada
840,Banacha 01,50.102126111,19.963806944,al. 29 Listopada
841,Górka Narodowa P+R 04,50.105104722,19.963728611, 
842,Banacha 03,50.101704722,19.9643175,Meiera
843,Os. Gotyk 01,50.09986,19.964403888,Meiera
844,Ks. Meiera 02,50.097413888,19.961913611,al. 29 Listopada
845,Wlotowa 03,50.018868611,19.9881075,Wielicka
846,Węzeł Wielicki 03,50.006114166,20.017466111,Mała Góra
847,Aleksandry 01,50.0086175,20.018161666,Aleksandry
848,Białe Wzgórze 01,50.05153,19.90868,Księcia Józefa
849,Malczewskiego 01,50.04888,19.90166,Księcia Józefa
850,Wodociągowa 01,50.04813,19.89687,Księcia Józefa
851,Benedyktowicza 01,50.04762,19.88904,Księcia Józefa
852,Glinnik 01,50.04675,19.88235,Księcia Józefa
853,Przegorzały Obwodnica 01,50.046156666,19.871418055,Księcia Józefa
854,Na Krępaku 01,50.04518,19.8594,Księcia Józefa
855,Bielańskie Skały 01,50.04412,19.85083,Księcia Józefa
856,Wodociągi 01,50.04185,19.84119,Księcia Józefa
857,Skalna 01,50.038895277,19.830979722,Mirowska
858,Bielańska 01,50.036510555,19.825307222,Mirowska
859,Kryspinów Stopień Wodny,50.033359444,19.816230833,Kryspinów
860,Piekary Na Brzegu,50.029527777,19.806864444,Mirowska
861,Piekary Korea,50.029062777,19.800932777,Piekary
862,Piekary Sklep,50.026195555,19.797352777,Piekary
863,Piekary Centrum,50.023103611,19.794868333,Piekary
864,Piekary Pałac,50.02058,19.793517222,Piekary
865,Piekary Górne,50.018261666,19.787606944,Piekary
866,Rączna Gołębiec,50.015728333,19.775098888,Rączna
867,Rączna Kapliczka,50.0153,19.769121111,Rączna
